episode,reward,loss,epsilon,avg_delay,drops,steps
268,18.4075,0.000000,0.0000,31.850,0,3
269,16.9323,0.000000,0.0000,61.354,0,3
270,19.2090,0.000000,0.0000,15.819,0,2
271,17.4287,0.000000,0.0000,51.426,0,3
272,-10.0000,0.000000,0.0000,0.000,0,1
273,-10.0000,0.000000,0.0000,0.000,0,1
274,17.3784,0.000000,0.0000,52.432,0,3
275,-11.9020,0.000000,0.0000,38.040,0,2
276,-10.0000,0.000000,0.0000,0.000,0,1
277,-12.7951,0.000000,0.0000,55.901,0,2
278,17.9912,0.000000,0.0000,40.177,0,2
279,-15.9639,0.000000,0.0000,119.278,0,4
280,-10.9309,0.000000,0.0000,18.617,0,2
281,18.8464,0.000000,0.0000,23.071,0,3
282,-10.0000,0.000000,0.0000,0.000,0,1
283,-10.0000,0.000000,0.0000,0.000,0,1
284,-13.1777,0.000000,0.0000,63.555,0,3
285,19.4071,0.000000,0.0000,11.858,0,2
286,-10.4903,0.000000,0.0000,9.806,0,2
287,-12.6863,0.000000,0.0000,53.727,0,2
288,-10.7066,0.000000,0.0000,14.133,0,2
289,-10.8212,0.000000,0.0000,16.423,0,2
290,-11.0095,0.000000,0.0000,20.189,0,2
291,-10.0000,0.000000,0.0000,0.000,0,1
292,-10.0000,0.000000,0.0000,0.000,0,1
293,-13.1045,0.000000,0.0000,62.090,0,4
294,-11.4562,0.000000,0.0000,29.124,0,2
295,-12.0611,0.000000,0.0000,41.222,0,2
296,-12.9301,0.000000,0.0000,58.602,0,2
297,-10.0000,0.000000,0.0000,0.000,0,1
298,18.7046,0.000000,0.0000,25.908,0,2
299,-11.4185,0.000000,0.0000,28.369,0,2
300,-12.9973,0.000000,0.0000,59.947,0,2
301,-10.0000,0.000000,0.0000,0.000,0,1
302,-12.7402,0.000000,0.0000,54.803,0,2
303,19.2174,0.000000,0.0000,15.651,0,2
304,-10.0000,0.000000,0.0000,0.000,0,1
305,-12.1161,0.000000,0.0000,42.322,0,2
306,-11.6773,0.000000,0.0000,33.547,0,2
307,-12.6347,0.000000,0.0000,52.694,0,3
308,-13.2619,0.000000,0.0000,65.238,0,5
309,19.0598,0.000000,0.0000,18.804,0,2
310,-12.4907,0.000000,0.0000,49.814,0,3
311,-10.8966,0.000000,0.0000,17.931,0,2
312,17.3890,0.000000,0.0000,52.219,0,3
313,-11.6609,0.000000,0.0000,33.218,0,2
314,-16.1317,0.000000,0.0000,122.633,0,5
315,-12.3908,0.000000,0.0000,47.816,0,2
316,18.2242,0.000000,0.0000,35.517,0,3
317,-10.9051,0.000000,0.0000,18.103,0,2
318,19.0244,0.000000,0.0000,19.512,0,2
319,-14.6973,0.000000,0.0000,93.945,0,4
320,18.0791,0.000000,0.0000,38.418,0,2
321,18.7762,0.000000,0.0000,24.476,0,3
322,-14.9790,0.000000,0.0000,99.580,0,4
323,18.7805,0.000000,0.0000,24.389,0,2
324,17.4339,0.000000,0.0000,51.321,0,3
325,-14.3443,0.000000,0.0000,86.886,0,4
326,18.8091,0.000000,0.0000,23.818,0,3
327,-12.5398,0.000000,0.0000,50.795,0,2
328,-11.2903,0.000000,0.0000,25.806,0,2
329,-12.0040,0.000000,0.0000,40.081,0,2
330,18.8614,0.000000,0.0000,22.771,0,2
331,19.5480,0.000000,0.0000,9.039,0,2
332,19.2016,0.000000,0.0000,15.968,0,2
333,-11.9204,0.000000,0.0000,38.408,0,3
334,17.9740,0.000000,0.0000,40.519,0,2
335,-15.7081,0.000000,0.0000,114.162,0,4
336,18.5101,0.000000,0.0000,29.797,0,3
337,-11.8308,0.000000,0.0000,36.615,0,3
338,18.5492,0.000000,0.0000,29.017,0,2
339,15.0056,0.000000,0.0000,99.888,0,6
340,-12.5377,0.000000,0.0000,50.755,0,4
341,-17.3602,0.000000,0.0000,147.204,0,6
342,17.6329,0.000000,0.0000,47.343,0,4
343,-11.8195,0.000000,0.0000,36.391,0,2
344,-12.8888,0.000000,0.0000,57.775,0,4
345,15.8360,0.000000,0.0000,83.280,0,4
346,18.7680,0.000000,0.0000,24.640,0,2
347,16.1787,0.000000,0.0000,76.426,0,3
348,19.0754,0.000000,0.0000,18.492,0,2
